loaded tokenizer from checkpoints/002-rope/tokenizer.json
step 589 train_loss 4.2748
step 590 train_loss 4.2722
step 591 train_loss 4.2530
step 592 train_loss 4.2226
step 593 train_loss 4.1753
step 594 train_loss 4.1845
step 595 train_loss 4.2177
step 596 train_loss 4.1786
step 597 train_loss 4.2437
step 598 train_loss 4.1947
step 599 train_loss 4.2020
step 600 train_loss 4.2241 val_loss 4.5518
step 601 train_loss 4.2365
step 602 train_loss 4.2098
step 603 train_loss 4.2280
step 604 train_loss 4.2367
step 605 train_loss 4.2206
step 606 train_loss 4.1896
step 607 train_loss 4.2410
step 608 train_loss 4.2024
step 609 train_loss 4.2424
step 610 train_loss 4.1778
step 611 train_loss 4.2179
step 612 train_loss 4.2193
step 613 train_loss 4.1995
step 614 train_loss 4.2080
step 615 train_loss 4.2672
step 616 train_loss 4.1837
step 617 train_loss 4.1768
step 618 train_loss 4.2157
step 619 train_loss 4.1737
step 620 train_loss 4.2085
step 621 train_loss 4.1629
step 622 train_loss 4.1729
step 623 train_loss 4.1886
step 624 train_loss 4.1653
step 625 train_loss 4.2335
step 626 train_loss 4.2120
step 627 train_loss 4.1608
step 628 train_loss 4.2480
step 629 train_loss 4.1377
step 630 train_loss 4.1597
step 631 train_loss 4.1840
step 632 train_loss 4.1833
step 633 train_loss 4.1699
step 634 train_loss 4.1021
step 635 train_loss 4.1432
step 636 train_loss 4.1970
step 637 train_loss 4.1794
step 638 train_loss 4.2386
step 639 train_loss 4.1638
step 640 train_loss 4.1867
step 641 train_loss 4.1460
step 642 train_loss 4.1653
step 643 train_loss 4.1662
step 644 train_loss 4.1257
step 645 train_loss 4.1779
step 646 train_loss 4.2166
step 647 train_loss 4.1642
step 648 train_loss 4.1468
step 649 train_loss 4.1270
step 650 train_loss 4.1910 val_loss 4.4617
step 651 train_loss 4.1681
step 652 train_loss 4.2026
step 653 train_loss 4.1613
step 654 train_loss 4.1132
step 655 train_loss 4.1468
step 656 train_loss 4.1522
step 657 train_loss 4.1217
step 658 train_loss 4.2059
step 659 train_loss 4.1711
step 660 train_loss 4.1826
step 661 train_loss 4.1753
step 662 train_loss 4.1701
step 663 train_loss 4.1738
step 664 train_loss 4.1994
step 665 train_loss 4.1359
step 666 train_loss 4.1628
step 667 train_loss 4.1894
step 668 train_loss 4.0786
step 669 train_loss 4.2263
step 670 train_loss 4.1632
step 671 train_loss 4.1340
step 672 train_loss 4.1146
step 673 train_loss 4.0925
step 674 train_loss 4.0618
step 675 train_loss 4.1414
step 676 train_loss 4.0934
step 677 train_loss 4.1505
step 678 train_loss 4.1401
step 679 train_loss 4.1647
step 680 train_loss 4.0842
step 681 train_loss 4.1037
step 682 train_loss 4.1058
step 683 train_loss 4.1508
step 684 train_loss 4.1252
step 685 train_loss 4.1256
step 686 train_loss 4.1052
step 687 train_loss 4.1055
step 688 train_loss 4.1068
step 689 train_loss 4.1052
step 690 train_loss 4.1630
step 691 train_loss 4.1005
step 692 train_loss 4.0968
step 693 train_loss 4.1649
step 694 train_loss 4.1109
step 695 train_loss 4.1691
step 696 train_loss 4.1051
step 697 train_loss 4.1294
step 698 train_loss 4.1389
step 699 train_loss 4.1331
step 700 train_loss 4.1105 val_loss 4.4384
step 701 train_loss 4.1030
step 702 train_loss 4.1324
step 703 train_loss 4.0998
step 704 train_loss 4.0677
step 705 train_loss 4.1096
step 706 train_loss 4.0495
step 707 train_loss 4.0854
step 708 train_loss 4.0605
step 709 train_loss 4.0424
step 710 train_loss 4.0625
step 711 train_loss 4.0805
step 712 train_loss 4.1242
step 713 train_loss 4.1212
step 714 train_loss 4.0889
