loaded tokenizer from checkpoints/002-rope/tokenizer.json
step 462 train_loss 4.3836
step 463 train_loss 4.4088
step 464 train_loss 4.3848
step 465 train_loss 4.3775
step 466 train_loss 4.3867
step 467 train_loss 4.3889
step 468 train_loss 4.3771
step 469 train_loss 4.3431
step 470 train_loss 4.3681
step 471 train_loss 4.4068
step 472 train_loss 4.3567
step 473 train_loss 4.3510
step 474 train_loss 4.3931
step 475 train_loss 4.3703
step 476 train_loss 4.3592
step 477 train_loss 4.3496
step 478 train_loss 4.3297
step 479 train_loss 4.3295
step 480 train_loss 4.4107
step 481 train_loss 4.3329
step 482 train_loss 4.2807
step 483 train_loss 4.3601
step 484 train_loss 4.3484
step 485 train_loss 4.3436
step 486 train_loss 4.3259
step 487 train_loss 4.3481
step 488 train_loss 4.3708
step 489 train_loss 4.3504
step 490 train_loss 4.3343
step 491 train_loss 4.3421
step 492 train_loss 4.3622
step 493 train_loss 4.3814
step 494 train_loss 4.2963
step 495 train_loss 4.3555
step 496 train_loss 4.3244
step 497 train_loss 4.3662
step 498 train_loss 4.3316
step 499 train_loss 4.3648
step 500 train_loss 4.2905 val_loss 4.6124
step 501 train_loss 4.3709
step 502 train_loss 4.3856
step 503 train_loss 4.2967
step 504 train_loss 4.3476
step 505 train_loss 4.3225
step 506 train_loss 4.3584
step 507 train_loss 4.3291
step 508 train_loss 4.2763
step 509 train_loss 4.3100
step 510 train_loss 4.2933
step 511 train_loss 4.3765
step 512 train_loss 4.3249
step 513 train_loss 4.2993
step 514 train_loss 4.2976
step 515 train_loss 4.3161
step 516 train_loss 4.2945
step 517 train_loss 4.2848
step 518 train_loss 4.2867
step 519 train_loss 4.2913
step 520 train_loss 4.3425
step 521 train_loss 4.3310
step 522 train_loss 4.2576
step 523 train_loss 4.3412
step 524 train_loss 4.3090
step 525 train_loss 4.2581
step 526 train_loss 4.2721
step 527 train_loss 4.2876
step 528 train_loss 4.2766
step 529 train_loss 4.3101
step 530 train_loss 4.3010
step 531 train_loss 4.2830
step 532 train_loss 4.3176
step 533 train_loss 4.2661
step 534 train_loss 4.3090
step 535 train_loss 4.3419
